date_time,data_set,loss_func,rnd_seed_input,rnd_search_iter,rnd_search_iter_no,beta,eta,epochs,patience,early_stop_delay,batch_size,learning_rate,lambda_mod,n_layers,n_units,prob_drop,epoch_stopped_on,loss_mse_train,loss_rmse_train,loss_mae_train,loss_rmsle_train,r2_train,loss_mse_val,loss_rmse_val,loss_mae_val,loss_rmsle_val,r2_val,r2_val_avg,r2_train_2_avg,r2_train_3_avg,date_time_seed,model_checkpoint_name,r2_test,r2_test_avg,loss_mae_test,loss_rmse_test,loss_rmsle_test,weibull_loss,prob_drop_true,mse,rmse,rmsle,weibull_mse,weibull_rmse,weibull_rmsle,weibull_only_mse,weibull_only_rmse,weibull_only_rmsle
2021_04_05_16:28:19,ims,rmsle,1707436,3000,14,2.0,63.89398092270162,2000,50,0,256,0.001,0.3497523580601149,6,256,0.0,3,0.0659758394648288,0.251929759979248,0.2109993696212768,0.1725147068500518,0.2360394862713541,0.047878973186016,0.2188126891851425,0.2109993696212768,0.1523363292217254,0.4045901931731062,0.4292154165230399,0.6877219702653335,0.1987021609374155,2021_04_05_16:28:19_1707436,2021_04_05_16:28:19_rmsle_1707436.pt,0.6890121952121082,0.7081917619613868,0.11957647651433945,0.1581379920244217,0.11726973950862885,0,0,0,0,1,0,0,0,0,0,0
2021_04_05_14:49:07,ims,weibull_rmsle,9933241,3000,10,2.0,63.89398092270162,2000,50,0,512,0.01,1.2437938889917404,2,256,0.6,4,0.0582204354306062,0.2374521791934967,0.1993042826652526,0.1646918356418609,0.3213211902725338,0.0486095882952213,0.2204758524894714,0.1993042826652526,0.1558011323213577,0.3955045469498406,0.4227830189026148,0.6559818868514111,0.3190211111717188,2021_04_05_14:49:07_9933241,2021_04_05_14:49:07_weibull_rmsle_9933241.pt,0.6889919285325784,0.7076603018515228,0.11986671388149261,0.15814314782619476,0.11627653986215591,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_14:03:20,ims,weibull_rmsle,1812679,3000,5,2.0,63.89398092270162,2000,50,0,512,0.01,1.4961913502699122,2,16,0.25,7,0.0589085529247919,0.2412989884614944,0.2025070339441299,0.1670172214508056,0.2991534558650509,0.046485636383295,0.2156053036451339,0.2025070339441299,0.150384709239006,0.4219173890627755,0.4423737859524526,0.6772390606670693,0.2816478395986596,2021_04_05_14:03:20_1812679,2021_04_05_14:03:20_weibull_rmsle_1812679.pt,0.6887204909509422,0.7033433216223608,0.12110599875450134,0.15821214020252228,0.11666295677423477,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_17:31:49,ims,weibull_rmsle,4635591,3000,9,2.0,63.89398092270162,2000,50,0,128,0.0001,1.0714303313490323,7,256,0.5,29,0.0595168531711759,0.2435329109430313,0.2029619216918945,0.1667516380548477,0.2861166680543446,0.0501547753810882,0.2239526510238647,0.2029619216918945,0.1544285714626312,0.3762889882595064,0.3844885491894744,0.7306159476625778,0.2775205449931114,2021_04_05_17:31:49_4635591,2021_04_05_17:31:49_weibull_rmsle_4635591.pt,0.6887038432888579,0.7073584793231547,0.12570025026798248,0.15821635723114014,0.11528155207633972,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_17:20:13,ims,mse,7106481,3000,9,2.0,63.89398092270162,2000,50,0,256,0.1,0.5557712574484646,2,16,0.6,1,0.0660115110463109,0.2495834678411483,0.2098807692527771,0.1703177243471145,0.2502031893914737,0.0491808131337165,0.2217674851417541,0.2098807692527771,0.1556751579046249,0.3884009311014186,0.4037287348958795,0.683837759646589,0.2076068826424504,2021_04_05_17:20:13_7106481,2021_04_05_17:20:13_mse_7106481.pt,0.6886876594694888,0.6980272863857575,0.1278114765882492,0.15822048485279083,0.1144942119717598,0,1,1,0,0,0,0,0,0,0,0
2021_04_05_12:16:49,ims,rmsle,88656,3000,2,2.0,63.89398092270162,2000,50,0,256,0.0001,0.0172313638545176,5,128,0.25,27,0.058647991768245,0.2433323711156845,0.2031744420528412,0.1674345731735229,0.2872918124713235,0.0473863221704959,0.2176840156316757,0.2031744420528412,0.1489322632551193,0.4107167575538674,0.4330226178805276,0.7487248444995597,0.2621526415489639,2021_04_05_12:16:49_88656,2021_04_05_12:16:49_rmsle_88656.pt,0.6882777163482052,0.7015377464936275,0.13145911693572998,0.15832462906837463,0.11521512269973755,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:23:04,ims,rmse,5221101,3000,9,2.0,63.89398092270162,2000,50,0,512,0.01,2.687156898718811,7,16,0.2,6,0.0548860616981983,0.2425106763839721,0.2015585601329803,0.1652195900678634,0.2920971092720016,0.0621440224349498,0.2492870539426803,0.2015585601329803,0.1748359352350235,0.2271940399725522,0.2428074453024098,0.6934653974800793,0.3235683601397262,2021_04_05_14:23:04_5221101,2021_04_05_14:23:04_rmse_5221101.pt,0.6882673392703418,0.7129606527092924,0.11566184461116791,0.15832726657390594,0.11380750685930252,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_13:55:56,ims,rmsle,440538,3000,0,2.0,63.89398092270162,2000,50,0,128,0.0001,2.3907452243689007,4,256,0.6,34,0.058505549320373,0.2427948266267776,0.2033772319555282,0.1674199700355529,0.2904371733079759,0.0485409498214721,0.2203201204538345,0.2033772319555282,0.1518142968416214,0.396358132529049,0.4111390154010332,0.7072915169010312,0.2651167840175205,2021_04_05_13:55:56_440538,2021_04_05_13:55:56_rmsle_440538.pt,0.6882443580574242,0.7004185719779392,0.1308150589466095,0.15833309292793274,0.11557767540216446,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_17:04:26,ims,weibull_rmsle,6759796,3000,7,2.0,63.89398092270162,2000,50,0,128,0.0001,2.1680950696362267,3,64,0.0,37,0.0591275770987929,0.2428142428398132,0.2037917077541351,0.1684150993824005,0.290323712420141,0.0510528795421123,0.2259488701820373,0.2037917077541351,0.1586822569370269,0.3651204319079908,0.382779074742223,0.6477643377825393,0.2709139348591868,2021_04_05_17:04:26_6759796,2021_04_05_17:04:26_weibull_rmsle_6759796.pt,0.688081844927624,0.6997643458028056,0.12317351251840591,0.1583743542432785,0.11644171923398972,1,0,0,0,0,0,0,1,0,0,0
2021_04_05_13:35:34,ims,weibull_rmsle,6761667,3000,1,2.0,63.89398092270162,2000,50,0,256,0.0001,0.1660848664397207,2,32,0.2,295,0.0573164137272999,0.2394234538078308,0.2012621462345123,0.1656686812639236,0.3100059764097297,0.0455387867987155,0.2133982181549072,0.2012621462345123,0.1489313095808029,0.4336921340360185,0.4535195471571095,0.6597194409954508,0.2951968259843993,2021_04_05_13:35:34_6761667,2021_04_05_13:35:34_weibull_rmsle_6761667.pt,0.6880108221807646,0.7033275674954876,0.1207166239619255,0.15839238464832306,0.11669035255908966,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_12:33:58,ims,weibull_rmsle,4646643,3000,7,2.0,63.89398092270162,2000,50,0,512,0.0001,0.8397723721512234,4,64,0.25,90,0.0592309507230917,0.2438133060932159,0.204144611954689,0.1683502197265625,0.2844717976263072,0.0497259683907032,0.2229932248592376,0.204144611954689,0.1556062549352646,0.3816215411568738,0.4001071791292442,0.6982772650551471,0.2604492785209861,2021_04_05_12:33:58_4646643,2021_04_05_12:33:58_weibull_rmsle_4646643.pt,0.6879965261846472,0.7001752760045943,0.12362071126699448,0.15839600563049316,0.11650658398866653,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_15:38:43,ims,rmsle,457087,3000,6,2.0,63.89398092270162,2000,50,0,128,0.001,1.150181284270004,5,64,0.4,5,0.059022374708077,0.2444522529840469,0.2045308202505111,0.1672996580600738,0.2807166106198731,0.0518004857003688,0.2275972366333007,0.2045308202505111,0.1590154767036438,0.3558233562441991,0.3645205243401235,0.6938200427817995,0.2647524207376125,2021_04_05_15:38:43_457087,2021_04_05_15:38:43_rmsle_457087.pt,0.687774361830451,0.7063389801658275,0.12379340082406998,0.15845239162445068,0.11587943881750107,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_13:48:10,ims,rmsle,8342993,3000,4,2.0,63.89398092270162,2000,50,0,512,0.01,1.6791821275149803,3,32,0.1,3,0.0618078778187433,0.2429528087377548,0.2036165297031402,0.1685662269592285,0.289513499946433,0.0536766983568668,0.2316823601722717,0.2036165297031402,0.161691278219223,0.332491300293448,0.3414530082527274,0.6486363772563606,0.2750894122154808,2021_04_05_13:48:10_8342993,2021_04_05_13:48:10_rmsle_8342993.pt,0.6877482666603298,0.6966986194661253,0.1276731938123703,0.15845902264118195,0.11618326604366302,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_17:01:49,ims,rmsle,4006342,3000,6,2.0,63.89398092270162,2000,50,0,256,0.0001,0.4224078320708123,3,64,0.6,104,0.0594887053915138,0.2438621819019317,0.2044851928949356,0.1688001602888107,0.2841849280214683,0.0499144941568374,0.2234155386686325,0.2044851928949356,0.1556887030601501,0.3792770975220237,0.3930368292096312,0.6531184456456556,0.2635404864415409,2021_04_05_17:01:49_4006342,2021_04_05_17:01:49_rmsle_4006342.pt,0.6876627104550138,0.6987857934575508,0.12274368107318878,0.1584807187318802,0.11708542704582214,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_15:29:55,ims,weibull_mse,6788112,3000,8,2.0,63.89398092270162,2000,50,0,256,0.1,2.6327324914841155,3,32,0.1,1,0.0719878387091488,0.2482835054397583,0.209161177277565,0.1698702871799469,0.2579935272881756,0.0497666224837303,0.2230843603610992,0.209161177277565,0.1586323529481887,0.3811159697847398,0.4012575458847359,0.5831869084539814,0.2346126614461363,2021_04_05_15:29:55_6788112,2021_04_05_15:29:55_weibull_mse_6788112.pt,0.6875999990295649,0.7019371915980808,0.12644542753696442,0.15849663317203522,0.11575347930192947,1,1,0,0,0,1,0,0,0,0,0
2021_04_05_16:30:27,ims,rmsle,6759796,3000,1,2.0,63.89398092270162,2000,50,0,64,0.001,0.6495171137039008,4,128,0.0,1,0.0712684087131334,0.2459319829940796,0.2061854749917984,0.1704099923372268,0.2719822041753466,0.0539352446794509,0.2322396486997604,0.2061854749917984,0.1622692346572876,0.3292761127054334,0.3438732389086379,0.6604266195780446,0.2423866332214215,2021_04_05_16:30:27_6759796,2021_04_05_16:30:27_rmsle_6759796.pt,0.6875672900808988,0.6975721621704709,0.12508074939250946,0.1585049331188202,0.11696051061153412,0,0,0,0,1,0,0,0,0,0,0
2021_04_05_14:56:24,ims,rmsle,4630474,3000,5,2.0,63.89398092270162,2000,50,0,32,0.001,1.7386171808946214,4,32,0.2,2,0.0637536957437034,0.2409488260746002,0.2021273970603943,0.1675983071327209,0.3011859796997923,0.0568736679852008,0.2384820431470871,0.2021273970603943,0.1676706820726394,0.2927346451549449,0.3003162140779101,0.5909726217587074,0.3019781186377247,2021_04_05_14:56:24_4630474,2021_04_05_14:56:24_rmsle_4630474.pt,0.687484293444756,0.6971790616381189,0.12435600161552429,0.1585259735584259,0.11660226434469223,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_16:30:19,ims,weibull_rmsle,1707436,3000,15,2.0,63.89398092270162,2000,50,0,32,0.001,0.1712091999392495,3,128,0.5,2,0.0637405143001454,0.2430586814880371,0.2040937691926956,0.1681468337774276,0.2888942035166426,0.048375591635704,0.2199445515871048,0.2040937691926956,0.1532447189092636,0.3984144778236788,0.4111276277989921,0.6575833123484541,0.2633260914072242,2021_04_05_16:30:19_1707436,2021_04_05_16:30:19_weibull_rmsle_1707436.pt,0.6874020739780926,0.6975705421853811,0.12375760823488235,0.1585468351840973,0.11668451130390167,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_13:44:14,ims,rmsle,6725887,3000,5,2.0,63.89398092270162,2000,50,0,128,0.001,2.8760195662013204,3,128,0.5,5,0.0596155976427012,0.2395149767398834,0.2008214890956878,0.1663012653589248,0.3094783635496712,0.046949740499258,0.2166789174079895,0.2008214890956878,0.1507496088743209,0.416145902289445,0.4328032446636932,0.6714776206506278,0.2972792537581759,2021_04_05_13:44:14_6725887,2021_04_05_13:44:14_rmsle_6725887.pt,0.687337098012015,0.7002868654651093,0.11697620898485184,0.15856331586837769,0.11765783280134201,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_13:40:34,ims,weibull_rmsle,2389718,3000,5,2.0,63.89398092270162,2000,50,0,256,0.01,2.0249697827212585,4,32,0.5,2,0.0651714462658454,0.2556155025959015,0.2157868593931198,0.1743853539228439,0.2135223127205743,0.0508527867496013,0.2255056500434875,0.2157868593931198,0.1593551933765411,0.3676087341932368,0.3859793914947881,0.5830408334532731,0.1717723095972199,2021_04_05_13:40:34_2389718,2021_04_05_13:40:34_weibull_rmsle_2389718.pt,0.6872847983115489,0.7044536590030321,0.12262000888586044,0.1585765779018402,0.11742094904184341,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_14:02:33,ims,weibull_rmse,4560877,3000,4,2.0,63.89398092270162,2000,50,0,64,0.001,0.1863502160781202,5,128,0.6,4,0.0599183152227298,0.2400093376636505,0.2009315937757492,0.1654136925935745,0.3066249606050023,0.0478122010827064,0.2186600416898727,0.2009315937757492,0.1535047888755798,0.4054205787769652,0.4210965747111518,0.6708143203546639,0.3067591183111521,2021_04_05_14:02:33_4560877,2021_04_05_14:02:33_weibull_rmse_4560877.pt,0.6872026811025729,0.7084859029850001,0.11912020295858383,0.15859739482402802,0.11681710183620453,1,1,0,0,0,0,1,0,0,0,0
2021_04_05_15:00:55,ims,rmsle,7196474,3000,6,2.0,63.89398092270162,2000,50,0,128,0.001,1.3759335294481394,7,256,0.25,3,0.0591901202268641,0.2392942905426025,0.2000045180320739,0.1650463491678238,0.3107501968594017,0.0500565655529499,0.2237332761287689,0.2000045180320739,0.155667170882225,0.3775102645234017,0.390184054561685,0.7193814650604051,0.3094449891463154,2021_04_05_15:00:55_7196474,2021_04_05_15:00:55_rmsle_7196474.pt,0.6870483685415443,0.7073091086358092,0.11901458352804184,0.15863651037216187,0.11644941568374634,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_15:08:30,ims,rmsle,4630474,3000,6,2.0,63.89398092270162,2000,50,0,128,0.001,0.4732841906962191,4,256,0.2,2,0.0629003329909053,0.2432553321123123,0.2037288099527359,0.1675692647695541,0.2877429529977201,0.0482453554868698,0.2196482717990875,0.2037288099527359,0.1495294123888015,0.4000340462175513,0.4172190379140508,0.7193044329319334,0.2609194199228569,2021_04_05_15:08:30_4630474,2021_04_05_15:08:30_rmsle_4630474.pt,0.6869664037479541,0.6986657332898814,0.12954053282737732,0.1586572825908661,0.11555584520101547,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_15:11:34,ims,weibull_rmsle,1274708,3000,7,2.0,63.89398092270162,2000,50,0,128,0.001,2.268426326090684,4,64,0.1,3,0.0620633074050319,0.2425886839628219,0.2029900550842285,0.1691340208053589,0.2916416485234047,0.0524243712425231,0.2289637178182602,0.2029900550842285,0.1605249941349029,0.3480649252241984,0.3625746024818121,0.6481462424975764,0.2767914089808063,2021_04_05_15:11:34_1274708,2021_04_05_15:11:34_weibull_rmsle_1274708.pt,0.6869593683884714,0.6966728889578506,0.12747450172901154,0.15865907073020935,0.11646769940853119,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_17:19:44,ims,rmsle,2135948,3000,7,2.0,63.89398092270162,2000,50,0,512,0.001,0.8616807301815155,6,256,0.4,8,0.0588482228418191,0.2403512150049209,0.2001273781061172,0.1657280176877975,0.3046480944018355,0.0498757548630237,0.2233288288116455,0.2001273781061172,0.153416022658348,0.3797588284480373,0.3884154521905801,0.7439780665408771,0.3050768050017027,2021_04_05_17:19:44_2135948,2021_04_05_17:19:44_rmsle_2135948.pt,0.6868950314760927,0.7044421494348241,0.1294546127319336,0.15867535769939423,0.11497637629508972,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_13:22:40,ims,weibull_rmsle,3924175,3000,2,2.0,63.89398092270162,2000,50,0,32,0.001,2.528031140151556,2,64,0.2,5,0.0580899958462173,0.237750694155693,0.199571818113327,0.1647761166095733,0.3196137807168709,0.0478170253336429,0.2186710685491562,0.199571818113327,0.1543767005205154,0.4053606005195141,0.4244574643397046,0.6773688554647725,0.2980864295757445,2021_04_05_13:22:40_3924175,2021_04_05_13:22:40_weibull_rmsle_3924175.pt,0.6867655026350952,0.7006797829166718,0.12349493056535721,0.15870818495750427,0.11631746590137482,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_14:42:49,ims,mse,2675894,3000,5,2.0,63.89398092270162,2000,50,0,512,0.01,2.671455688018963,4,256,0.5,2,0.0649357778330644,0.2492836564779281,0.208578959107399,0.1707101613283157,0.2520034937970205,0.0523401610553264,0.2287797480821609,0.208578959107399,0.1600275635719299,0.3491121482492253,0.3651056093928049,0.7058099169833212,0.221719382516478,2021_04_05_14:42:49_2675894,2021_04_05_14:42:49_mse_2675894.pt,0.6865181482038882,0.7021937858515871,0.12880200147628784,0.1587708294391632,0.11501985788345337,0,1,1,0,0,0,0,0,0,0,0
2021_04_05_14:12:53,ims,weibull_rmsle,855562,3000,11,2.0,63.89398092270162,2000,50,0,32,0.001,0.9896912977202528,2,128,0.25,4,0.0592419832912334,0.2399274706840515,0.2015595883131027,0.1657989770174026,0.3070978321729626,0.0464562512934207,0.2155371457338333,0.2015595883131027,0.1509713977575302,0.4222828582875004,0.4394547916125864,0.6805571063984664,0.2793376667202074,2021_04_05_14:12:53_855562,2021_04_05_14:12:53_weibull_rmsle_855562.pt,0.6865088499779664,0.699185728984473,0.12338604032993317,0.15877318382263184,0.11658955365419388,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_15:41:34,ims,weibull_rmse,1220506,3000,4,2.0,63.89398092270162,2000,50,0,64,0.0001,2.3787184211699275,7,256,0.6,27,0.061416761447554,0.2475665211677551,0.2059938758611679,0.1690514981746673,0.2622728463669439,0.0465170890092849,0.2156782299280166,0.2059938758611679,0.1497308760881424,0.421526273718895,0.4368673487071632,0.7173399366386206,0.2500510482537177,2021_04_05_15:41:34_1220506,2021_04_05_15:41:34_weibull_rmse_1220506.pt,0.6864560895065759,0.7105873334206703,0.12283959984779358,0.15878655016422272,0.11621822416782379,1,1,0,0,0,0,1,0,0,0,0
2021_04_05_15:06:21,ims,weibull_rmsle,510875,3000,2,2.0,63.89398092270162,2000,50,0,32,0.001,2.1360049083338426,2,64,0.25,6,0.0579583547911789,0.2380022704601287,0.199794590473175,0.1650166511535644,0.3181730178713666,0.0483390055596828,0.2198613733053207,0.199794590473175,0.1553370356559753,0.3988693793751738,0.4184092686593188,0.668545887984617,0.2991145085839511,2021_04_05_15:06:21_510875,2021_04_05_15:06:21_weibull_rmsle_510875.pt,0.6861159026687582,0.7004934155579992,0.12161870300769806,0.15887266397476196,0.11697627604007721,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_14:24:31,ims,rmsle,8462708,3000,2,2.0,63.89398092270162,2000,50,0,64,0.0001,0.0611737148017799,2,64,0.1,77,0.0573270485776922,0.2392877340316772,0.201084092259407,0.1656246781349182,0.3107879914467275,0.0465492978692054,0.2157528847455978,0.201084092259407,0.1513354629278183,0.4211257426256704,0.438698631501816,0.6663686138374448,0.2888662354835801,2021_04_05_14:24:31_8462708,2021_04_05_14:24:31_rmsle_8462708.pt,0.6855830087856291,0.6985883023952315,0.12331859767436981,0.1590074747800827,0.11671415716409683,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_15:48:41,ims,rmse,7355737,3000,6,2.0,63.89398092270162,2000,50,0,32,0.0001,2.825641815478578,7,256,0.5,13,0.0586404806434067,0.2457927763462066,0.2042449563741684,0.1682764738798141,0.2728062228768483,0.049783956259489,0.2231232076883316,0.2042449563741684,0.1543459892272949,0.3809003828704934,0.3919370520171538,0.7348653182661576,0.2685570035398396,2021_04_05_15:48:41_7355737,2021_04_05_15:48:41_rmse_7355737.pt,0.6852920662625399,0.7080392860860402,0.12621335685253143,0.15908101201057434,0.11585964262485504,0,1,0,1,0,0,0,0,0,0,0
2021_04_05_17:08:13,ims,mse,4252823,3000,11,2.0,63.89398092270162,2000,50,0,64,0.01,0.4587056768339637,3,16,0.25,1,0.0651323692630166,0.2316637635231018,0.1945281326770782,0.159787893295288,0.3540064651838914,0.0635602921247482,0.2521116733551025,0.1945281326770782,0.1762633919715881,0.2095816906477813,0.2222940264089475,0.6542217688122888,0.3704819533662831,2021_04_05_17:08:13_4252823,2021_04_05_17:08:13_mse_4252823.pt,0.6852674273009309,0.7067983515302974,0.11360801756381989,0.15908724069595337,0.1161252111196518,0,1,1,0,0,0,0,0,0,0,0
2021_04_05_14:57:09,ims,weibull_rmsle,3404138,3000,11,2.0,63.89398092270162,2000,50,0,256,0.01,2.0867034351168527,3,256,0.25,1,0.070195566605905,0.2434141337871551,0.2041752189397812,0.1695413589477539,0.2868127446213365,0.0540111362934112,0.2324029803276062,0.2041752189397812,0.1641410440206527,0.3283323270772422,0.3479175115816012,0.6086739750965524,0.2749138764619929,2021_04_05_14:57:09_3404138,2021_04_05_14:57:09_weibull_rmsle_3404138.pt,0.6851839488935765,0.6984182591709029,0.1193477138876915,0.15910834074020386,0.11812138557434082,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_13:57:32,ims,weibull_rmsle,1102269,3000,7,2.0,63.89398092270162,2000,50,0,64,0.0001,1.180938060128368,2,64,0.5,88,0.057477390345024,0.2396378070116043,0.201496422290802,0.1659772992134094,0.3087699636743242,0.0471250936388969,0.2170831710100174,0.201496422290802,0.152416318655014,0.4139652779489371,0.4309652422429046,0.6536198791466122,0.2864991347784934,2021_04_05_13:57:32_1102269,2021_04_05_13:57:32_weibull_rmsle_1102269.pt,0.6851769486043392,0.6981548069042276,0.12191987782716751,0.15911011397838593,0.11723457276821136,1,1,0,0,0,0,0,1,0,0,0
2021_04_05_15:47:44,ims,rmsle,5820477,3000,2,2.0,63.89398092270162,2000,50,0,32,0.001,1.294264604961917,2,64,0.6,7,0.0589162909047572,0.2397460043430328,0.2014373242855072,0.1663014888763427,0.3081456206216838,0.0489948093891143,0.2213477343320846,0.2014373242855072,0.156202957034111,0.390714038022023,0.406415782824318,0.6449660732431057,0.2877243270811481,2021_04_05_15:47:44_5820477,2021_04_05_15:47:44_rmsle_5820477.pt,0.6850975036779456,0.6972389454281842,0.12400420010089874,0.15913018584251404,0.11677787452936172,0,1,0,0,1,0,0,0,0,0,0
2021_04_05_14:15:56,ims,rmsle,1283070,3000,10,2.0,63.89398092270162,2000,50,0,512,0.001,2.6782720122191392,2,128,0.5,35,0.0576089163621266,0.2398801445960998,0.2013715207576751,0.1659809648990631,0.3073711631456701,0.0459310449659824,0.2143153101205825,0.2013715207576751,0.1493837088346481,0.4288141535164673,0.4497242593431526,0.6857164002343674,0.28657962645526,2021_04_05_14:15:56_1283070,2021_04_05_14:15:56_rmsle_1283070.pt,0.6850820883989996,0.7008209583203688,0.12084362655878067,0.15913408994674683,0.11739074438810349,0,1,0,0,1,0,0,0,0,0,0
