date_time,data_set,loss_func,rnd_seed_input,rnd_search_iter,rnd_search_iter_no,beta,eta,epochs,patience,early_stop_delay,batch_size,learning_rate,lambda_mod,n_layers,n_units,prob_drop,epoch_stopped_on,loss_mse_train,loss_rmse_train,loss_mae_train,loss_rmsle_train,r2_train,loss_mse_val,loss_rmse_val,loss_mae_val,loss_rmsle_val,r2_val,r2_val_avg,r2_train1_1_avg,r2_train2_1_avg,r2_train3_1_avg,r2_val1_2_avg,r2_val2_2_avg,r2_val3_2_avg,date_time_seed,model_checkpoint_name,r2_test,r2_test_avg,loss_mae_test,loss_rmse_test,loss_rmsle_test,weibull_loss,prob_drop_true,mse,rmse,rmsle,weibull_mse,weibull_rmse,weibull_rmsle,weibull_only_mse,weibull_only_rmse,weibull_only_rmsle
2021_04_06_18:32:46,femto,mse,6548519,3000,2,2.0,0.199976726035066,2000,50,0,32,0.01,2.6420078501313427,3,16,0.2,17,0.0092609584222152,0.0981243178248405,0.0681740492582321,0.065309002995491,0.8840768295133732,0.0487251654267311,0.220737800002098,0.0681740492582321,0.1470647752285003,0.4142343730666815,0.6781374979054305,0.9790967576651892,0.8799701286689084,0.7469438420429342,0.3060471710120894,0.675538701015828,0.4843818621515139,2021_04_06_18:32:46_6548519,2021_04_06_18:32:46_mse_6548519.pt,0.2519839796869855,0.4663295984278,0.20768111944198608,0.24944646656513214,0.1705544888973236,0,1,1,0,0,0,0,0,0,0,0
2021_04_07_09:14:16,femto,weibull_only_rmsle,2842284,3000,10,2.0,0.199976726035066,2000,50,0,32,0.01,0.9014527422041234,5,32,0.5,19,0.0450416893670053,0.212980568408966,0.1666647344827652,0.1333218067884445,0.4538684426930788,0.0660001263022422,0.2569049298763275,0.1666647344827652,0.1708128601312637,0.2065576455580946,0.4474676341952649,0.5504185144475968,0.5264432926298617,0.271900108754324,0.1415393057903639,0.2244916826568852,0.3657984316244013,2021_04_07_09:14:16_2842284,2021_04_07_09:14:16_weibull_only_rmsle_2842284.pt,0.25192075615031173,0.5618981579754592,0.21053579449653625,0.24945701658725739,0.18390871584415436,1,1,0,0,0,0,0,0,0,0,1
2021_04_07_09:41:42,femto,weibull_mse,6199916,3000,2,2.0,0.199976726035066,2000,50,0,64,0.001,2.3416475062604416,7,256,0.2,20,0.0189026644255853,0.146211951971054,0.1232509389519691,0.0988116115331649,0.7426151177526874,0.0513894259929657,0.2266923785209655,0.1232509389519691,0.1517144739627838,0.3822050907271148,0.6776085400373151,0.8092790476683253,0.7291819965515592,0.8463582289228206,0.6023660723985036,0.7771671512519202,0.2958834574661497,2021_04_07_09:41:42_6199916,2021_04_07_09:41:42_weibull_mse_6199916.pt,0.2518335128476361,0.7674412517553495,0.18695196509361267,0.2494715452194214,0.16299821436405182,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_19:31:10,femto,weibull_only_rmsle,2455280,3000,0,2.0,0.199976726035066,2000,50,0,64,0.01,2.138143211883918,3,16,0.5,127,0.0383729918605902,0.2050355523824691,0.1620457470417022,0.1272947341203689,0.4938541303907366,0.0566023737192153,0.2379125505685806,0.1620457470417022,0.1554451286792755,0.3195359274346019,0.4547995752937418,0.5764473138011849,0.5469687228964684,0.2671343694256463,0.2811681459306512,0.3763910826356109,0.3521971032937393,2021_04_06_19:31:10_2455280,2021_04_06_19:31:10_weibull_only_rmsle_2455280.pt,0.2517319257792081,0.6038162262300535,0.2083270102739334,0.2494884878396988,0.17954804003238678,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_20:51:44,femto,weibull_rmse,375669,3000,7,2.0,0.199976726035066,2000,50,0,32,0.001,2.62491440537898,6,32,0.4,78,0.01580499309101,0.1339022666215896,0.1057583540678024,0.0864454507827758,0.7841295991749804,0.0456658564507961,0.2136957347393036,0.1057583540678024,0.1433774083852768,0.4510128428213609,0.7555073193492,0.8672603495086251,0.7583494842862539,0.8356976329102349,0.5816350900709177,0.8277541058659227,0.3804593257475809,2021_04_06_20:51:44_375669,2021_04_06_20:51:44_weibull_rmse_375669.pt,0.25164495325842917,0.6413042672213539,0.19139692187309265,0.2495029866695404,0.17725828289985657,1,1,0,0,0,0,1,0,0,0,0
2021_04_06_19:31:10,femto,weibull_mse,9653430,3000,0,2.0,0.199976726035066,2000,50,0,128,0.001,1.2067321733712726,4,64,0.5,33,0.0196131013728904,0.1407974809408188,0.1063891425728797,0.0896710082888603,0.7613249292958176,0.0461993031203746,0.2149402499198913,0.1063891425728797,0.143264427781105,0.4445998929781125,0.7296131778731336,0.8560047692866887,0.8186562419066016,0.682558138214248,0.4375645496732936,0.7957844809113566,0.4119514303632448,2021_04_06_19:31:10_9653430,2021_04_06_19:31:10_weibull_mse_9653430.pt,0.2485564947082337,0.628403939156144,0.19403225183486938,0.25001728534698486,0.17741845548152924,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_20:03:25,femto,weibull_only_rmsle,8532363,3000,6,2.0,0.199976726035066,2000,50,0,128,0.01,0.2111880614444802,5,256,0.6,59,0.0787570970415166,0.1980997771024704,0.1539609879255294,0.1271235346794128,0.5275179570159646,0.0584230720996856,0.2417086809873581,0.1539609879255294,0.1615940183401107,0.2976477384938784,0.5122201901629153,0.660233042183302,0.550327479843425,0.3570154350551463,0.3906941209422394,0.2804865886708101,0.3419089542331839,2021_04_06_20:03:25_8532363,2021_04_06_20:03:25_weibull_only_rmsle_8532363.pt,0.24806857035699115,0.49625546839287327,0.212652787566185,0.25009843707084656,0.18472503125667572,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_18:08:17,femto,weibull_only_rmsle,1317644,3000,2,2.0,0.199976726035066,2000,50,0,512,0.01,2.658086561434617,7,128,0.6,19,0.0319459684607055,0.1771425753831863,0.1293545663356781,0.1122708842158317,0.6221989095130737,0.0592390596866607,0.2433907687664032,0.1293545663356781,0.1581282317638397,0.2878380874334976,0.4057951470651567,0.80900750374008,0.4995543649644035,0.1896636092396546,0.1763975101339888,0.3541403485723353,0.3318374769148018,2021_04_06_18:08:17_1317644,2021_04_06_18:08:17_weibull_only_rmsle_1317644.pt,0.2479646777874711,0.5767752527175891,0.2051268070936203,0.2501157522201538,0.18066883087158203,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_18:48:56,femto,weibull_mse,9950517,3000,7,2.0,0.199976726035066,2000,50,0,64,0.001,2.62572664804612,7,128,0.4,30,0.0206896294557461,0.1468080431222915,0.1241544261574745,0.1000997647643089,0.7405121774482766,0.0514592006802558,0.2268462181091308,0.1241544261574745,0.153052881360054,0.3813662681650166,0.6542600930581971,0.8023109499461719,0.7424558283625422,0.8179368092691538,0.632141023542341,0.7742648088072144,0.2490077598530039,2021_04_06_18:48:56_9950517,2021_04_06_18:48:56_weibull_mse_9950517.pt,0.24778026169983314,0.6862009020403756,0.17625774443149567,0.25014638900756836,0.16527067124843597,1,1,0,0,0,1,0,0,0,0,0
2021_04_07_08:47:26,femto,weibull_only_rmsle,7240412,3000,1,2.0,0.199976726035066,2000,50,0,64,0.001,2.364416939000397,5,16,0.25,167,0.0458290285120407,0.2121953666210174,0.1593039035797119,0.1305008232593536,0.4578878344988347,0.0654285326600074,0.2557900547981262,0.1593039035797119,0.1670268177986145,0.2134292502776932,0.3753615777802623,0.5851732798913261,0.4656226616568779,0.0807170775007828,0.0495823579726147,0.1803658048438808,0.348616875778817,2021_04_07_08:47:26_7240412,2021_04_07_08:47:26_weibull_only_rmsle_7240412.pt,0.24703896109947232,0.6299634698123937,0.20958638191223145,0.2502696216106415,0.17751221358776093,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_23:08:43,femto,rmse,4992449,3000,6,2.0,0.199976726035066,2000,50,0,32,0.1,2.7370785839970586,2,64,0.0,48,0.0244674379514022,0.1613077223300933,0.1189368739724159,0.1075759679079055,0.6867236288972909,0.0615344829857349,0.2480614781379699,0.1189368739724159,0.1674896031618118,0.2602429336979245,0.4012923505724657,0.9193711250652612,0.5210346021147475,0.208008665071013,0.3285094201319879,0.2790838851570815,0.3318225773437462,2021_04_06_23:08:43_4992449,2021_04_06_23:08:43_rmse_4992449.pt,0.24700839002668284,0.46715875101904203,0.2092389613389969,0.2502746880054474,0.17542260885238647,0,0,0,1,0,0,0,0,0,0,0
2021_04_07_08:58:07,femto,weibull_mse,1474846,3000,5,2.0,0.199976726035066,2000,50,0,128,0.0001,0.4485311989771356,7,128,0.1,147,0.0128083604980598,0.1142348945140838,0.0917523354291915,0.076966717839241,0.8428860794155018,0.0501399040222168,0.2239194363355636,0.0917523354291915,0.1498434096574783,0.3972265769606087,0.7062795960829963,0.9138210296557888,0.8598228215633555,0.8521364735772392,0.1942867878631425,0.7352575282530395,0.5154802154645126,2021_04_07_08:58:07_1474846,2021_04_07_08:58:07_weibull_mse_1474846.pt,0.24673833809641743,0.5824987166408622,0.18128131330013275,0.25031960010528564,0.16866876184940338,1,1,0,0,0,1,0,0,0,0,0
2021_04_07_09:25:24,femto,rmse,5076551,3000,5,2.0,0.199976726035066,2000,50,0,32,0.1,0.2653549038708371,2,64,0.0,15,0.0255474762454854,0.1595430672168731,0.1186741590499877,0.1086905971169471,0.6935404419598639,0.0628496035933494,0.2506982684135437,0.1186741590499877,0.1687923073768615,0.2444326904024411,0.3391918612418747,0.9255817896463152,0.4690864073136447,0.1839335706221108,0.2382528485236499,0.2189769152367364,0.3376476414751399,2021_04_07_09:25:24_5076551,2021_04_07_09:25:24_rmse_5076551.pt,0.24585861497731132,0.39097040135941996,0.21198363602161407,0.2504657208919525,0.16997796297073364,0,0,0,1,0,0,0,0,0,0,0
2021_04_06_22:42:13,femto,mse,9836832,3000,2,2.0,0.199976726035066,2000,50,0,128,0.01,2.1069856528088096,5,128,0.1,3,0.0140247545910604,0.1034187674522399,0.0712443962693214,0.0684524476528167,0.8712296714753692,0.042074404656887,0.2051204890012741,0.0712443962693214,0.1368921548128128,0.4941886961432057,0.6697549515774861,0.9883626714398588,0.7428119670580544,0.7157098098103303,0.5760504879998339,0.7255066629445921,0.4354940744849728,2021_04_06_22:42:13_9836832,2021_04_06_22:42:13_mse_9836832.pt,0.2454825303662992,0.5910961794969504,0.2022421509027481,0.25052815675735474,0.17449058592319489,0,1,1,0,0,0,0,0,0,0,0
2021_04_06_18:52:35,femto,rmse,6548519,3000,6,2.0,0.199976726035066,2000,50,0,64,0.01,1.2430727407099438,4,256,0.5,6,0.0120141262005111,0.1097815707325935,0.0790776312351226,0.0748762264847755,0.8548971267521649,0.0426760129630565,0.2065817564725875,0.0790776312351226,0.1393980830907821,0.4869562408084105,0.6269692997287465,0.9669408692222148,0.729741144938321,0.7040050363320572,0.7263651864617855,0.67143111098386,0.3553791650208427,2021_04_06_18:52:35_6548519,2021_04_06_18:52:35_rmse_6548519.pt,0.24526595835236586,0.5175035671762794,0.20858514308929443,0.2505640983581543,0.17212125658988953,0,1,0,1,0,0,0,0,0,0,0
2021_04_06_17:51:45,femto,weibull_only_rmsle,5985110,3000,2,2.0,0.199976726035066,2000,50,0,64,0.001,0.3074026429905735,7,64,0.5,81,0.0397856377178069,0.2006067633628845,0.1616542637348175,0.1250858455896377,0.5154836252419064,0.0470109842717647,0.2168201804161071,0.1616542637348175,0.1429725438356399,0.4348419839655639,0.5939970384567616,0.5809615942969235,0.6101689807811272,0.414880590802835,0.4319058674821966,0.6615585036695344,0.3886208465481586,2021_04_06_17:51:45_5985110,2021_04_06_17:51:45_weibull_only_rmsle_5985110.pt,0.2452514517962483,0.6557549182151039,0.20397749543190002,0.2505665123462677,0.18083307147026062,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_23:29:58,femto,weibull_mse,4992449,3000,9,2.0,0.199976726035066,2000,50,0,32,0.001,2.824071655201349,7,64,0.2,19,0.0198054522290035,0.1479556709527969,0.1272017061710357,0.1009744927287101,0.7364394306013099,0.0493458472192287,0.2221392840147018,0.1272017061710357,0.1502866148948669,0.406772623232674,0.6701365106311838,0.7859192599522704,0.7678442652731426,0.8140665075140807,0.5581786558692741,0.7946082866115566,0.3001547564652842,2021_04_06_23:29:58_4992449,2021_04_06_23:29:58_weibull_mse_4992449.pt,0.24513303422670618,0.6795906592576113,0.1824166625738144,0.2505861818790436,0.1660153716802597,1,1,0,0,0,1,0,0,0,0,0
2021_04_07_10:30:41,femto,weibull_mse,597193,3000,6,2.0,0.199976726035066,2000,50,0,32,0.0001,0.6400075818116386,6,256,0.5,105,0.0125314536694945,0.1129879876971244,0.0888882651925087,0.0753981843590736,0.8462972630740611,0.0477913916110992,0.2186124473810196,0.0888882651925087,0.1461808681488037,0.4254600152443246,0.7141728756822785,0.926167164669207,0.84450800998019,0.8559493577124442,0.4549300786907545,0.7903996259960154,0.418891192787144,2021_04_07_10:30:41_597193,2021_04_07_10:30:41_weibull_mse_597193.pt,0.2449119115563232,0.6720315175826539,0.18046094477176666,0.25062286853790283,0.16791705787181854,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_19:19:19,femto,weibull_only_rmsle,9950517,3000,9,2.0,0.199976726035066,2000,50,0,256,0.01,2.827232298200117,7,128,0.6,73,0.0438387751141015,0.1969532966613769,0.1535760164260864,0.1258994340896606,0.5329710608940034,0.0591671764850616,0.2432430535554886,0.1535760164260864,0.1618086397647857,0.2887022984871528,0.4570764989362275,0.6671410935113691,0.5404951027778263,0.2819982790458922,0.4016867563212237,0.2036180658627641,0.337686392049628,2021_04_06_19:19:19_9950517,2021_04_06_19:19:19_weibull_only_rmsle_9950517.pt,0.2433546524108663,0.4968367100871649,0.21401461958885193,0.250881165266037,0.1848168969154358,1,1,0,0,0,0,0,0,0,0,1
2021_04_07_09:29:30,femto,weibull_mse,5800053,3000,8,2.0,0.199976726035066,2000,50,0,64,0.001,1.2914720802830335,7,64,0.0,42,0.017618348158783,0.1411030292510986,0.1207964792847633,0.0981853827834129,0.7602879253491392,0.0518792383372783,0.2277701646089553,0.1207964792847633,0.1524385213851928,0.3763166329843933,0.6576037180531875,0.8160257817962078,0.7676649176460301,0.8259061841359657,0.5252451985723078,0.7534857854548419,0.296056339413566,2021_04_07_09:29:30_5800053,2021_04_07_09:29:30_weibull_mse_5800053.pt,0.24265304075625327,0.6075828879386829,0.18129640817642212,0.2509974539279938,0.1676541268825531,1,0,0,0,0,1,0,0,0,0,0
2021_04_06_17:36:19,femto,weibull_only_rmsle,849417,3000,4,2.0,0.199976726035066,2000,50,0,128,0.001,2.1663486663342564,4,64,0.25,270,0.042525162863912,0.2041088044643402,0.1566221565008163,0.1289941668510437,0.4984193384475508,0.0526962578296661,0.2295566797256469,0.1566221565008163,0.1482212841510772,0.3664945685632035,0.4648774584072767,0.6929660149768786,0.4603059076713247,-0.172606423826527,0.2099743427030315,0.5526195255805322,0.3941473283541167,2021_04_06_17:36:19_849417,2021_04_06_17:36:19_weibull_only_rmsle_849417.pt,0.2417308415399465,0.6820724237914783,0.1980481892824173,0.2511502206325531,0.17223253846168518,1,1,0,0,0,0,0,0,0,0,1
2021_04_07_08:03:56,femto,weibull_only_mse,4624137,3000,6,2.0,0.199976726035066,2000,50,0,64,0.01,2.355102457668816,3,16,0.1,19,0.0356560100547292,0.1833907961845398,0.1533180326223373,0.116252601146698,0.5950770394941546,0.0471557676792144,0.2171538174152374,0.1533180326223373,0.1457487046718597,0.433101387794254,0.6729442608838998,0.5491808872472679,0.8385558108195421,0.810738310911609,0.4793872435584916,0.7472103970444453,0.4007598639308767,2021_04_07_08:03:56_4624137,2021_04_07_08:03:56_weibull_only_mse_4624137.pt,0.24102770630801051,0.7518924821875508,0.19120006263256073,0.2512666583061218,0.16625890135765076,1,1,0,0,0,0,0,0,1,0,0
2021_04_06_17:09:23,femto,weibull_only_rmse,849417,3000,1,2.0,0.199976726035066,2000,50,0,32,0.001,1.6246814240228384,7,32,0.2,122,0.0353351853025907,0.1947454065084457,0.1512934565544128,0.1206228286027908,0.5433833721202961,0.0506162159144878,0.2249804884195327,0.1512934565544128,0.1477557271718979,0.3915004747111343,0.5798620791894986,0.6337404239953157,0.6479288593379608,0.4242149869707161,0.2523004187942314,0.653634163003151,0.4058960900600383,2021_04_06_17:09:23_849417,2021_04_06_17:09:23_weibull_only_rmse_849417.pt,0.24084622902988673,0.6105970759173488,0.20547351241111755,0.2512966990470886,0.18247540295124054,1,1,0,0,0,0,0,0,0,1,0
2021_04_06_19:21:46,femto,weibull_mse,6548519,3000,14,2.0,0.199976726035066,2000,50,0,64,0.001,1.8626081923185425,5,256,0.6,15,0.0188112312532735,0.1350569427013397,0.106014683842659,0.0872687995433807,0.7803905441316713,0.0421968474984169,0.2054187357425689,0.106014683842659,0.1379174143075943,0.4927166804588248,0.7037503739301256,0.8727214673676812,0.760528228807308,0.7783126527864141,0.6355186709075922,0.7966724088332189,0.3931902701771178,2021_04_06_19:21:46_6548519,2021_04_06_19:21:46_weibull_mse_6548519.pt,0.24032292643249475,0.5833546426270853,0.19905897974967957,0.2513832747936249,0.17503273487091064,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_19:23:20,femto,mse,1905696,3000,7,2.0,0.199976726035066,2000,50,0,32,0.01,2.29214746462547,7,128,0.1,6,0.0123610404729278,0.1159669980406761,0.0879105702042579,0.0769065767526626,0.838085427209598,0.0412416793406009,0.2030805051326751,0.0879105702042579,0.1351558417081833,0.5041995471129568,0.6330458990043084,0.9430299652854116,0.7180554873072382,0.6755151842795226,0.6615348994094725,0.6689237227831317,0.4142883147727704,2021_04_06_19:23:20_1905696,2021_04_06_19:23:20_mse_1905696.pt,0.2397057509781012,0.48618613057251125,0.2098318189382553,0.2514853775501251,0.17149949073791504,0,1,1,0,0,0,0,0,0,0,0
2021_04_07_08:44:41,femto,rmsle,5315066,3000,2,2.0,0.199976726035066,2000,50,0,256,0.1,0.8407947732072111,6,32,0.0,19,0.0102281995829852,0.1011459231376648,0.070357047021389,0.06714678555727,0.8768274799532753,0.0445889383554458,0.2111609578132629,0.070357047021389,0.1400654464960098,0.4639593479724685,0.7023790527324021,0.9812576480912076,0.8142406694400341,0.7711918665015773,0.4614560017605196,0.725565293924758,0.4712768887181072,2021_04_07_08:44:41_5315066,2021_04_07_08:44:41_rmsle_5315066.pt,0.239372806709506,0.5631962065187451,0.19560255110263824,0.2515404522418976,0.17397022247314453,0,0,0,0,1,0,0,0,0,0,0
2021_04_06_23:03:47,femto,weibull_only_mse,8353910,3000,6,2.0,0.199976726035066,2000,50,0,256,0.001,0.7452536582734534,7,128,0.1,41,0.0352107472717762,0.1920047104358673,0.1645287424325943,0.1229457408189773,0.5561450133479087,0.0546281114220619,0.2337265908718109,0.1645287424325943,0.1564279496669769,0.3432701800215788,0.645972799782897,0.5346037773995558,0.7064970003955046,0.8392515047381431,0.5288855591843362,0.7970590670634414,0.2032335017224168,2021_04_06_23:03:47_8353910,2021_04_06_23:03:47_weibull_only_mse_8353910.pt,0.23911001050298109,0.7669692902473835,0.1892433613538742,0.25158387422561646,0.16508617997169495,1,1,0,0,0,0,0,0,1,0,0
2021_04_06_20:27:22,femto,rmse,4620582,3000,0,2.0,0.199976726035066,2000,50,0,256,0.1,0.7751990042643753,2,256,0.25,91,0.0270295477307894,0.1646161675453186,0.124154008924961,0.1116029024124145,0.6737411755728424,0.0623967684805393,0.2497934699058532,0.124154008924961,0.1681696772575378,0.249876710207664,0.3727272129327643,0.896067483814661,0.4985440297682989,0.2174559540358362,0.2648237853305958,0.2180902183828498,0.375954205761702,2021_04_06_20:27:22_4620582,2021_04_06_20:27:22_rmse_4620582.pt,0.23853416002194738,0.4187724635763015,0.21679770946502686,0.25167906284332275,0.17533476650714874,0,1,0,1,0,0,0,0,0,0,0
2021_04_06_18:47:47,femto,weibull_mse,7747110,3000,8,2.0,0.199976726035066,2000,50,0,64,0.01,1.7111100615714394,5,128,0.1,10,0.0228373145007274,0.1486648768186569,0.1226368620991706,0.0994604229927063,0.7339066564556487,0.0489087849855423,0.2211533337831497,0.1226368620991706,0.1480743288993835,0.4120268826252795,0.6592301251677054,0.7896449048482275,0.7545107088860364,0.7588686568913433,0.739735603888044,0.7594217137264927,0.2269862213853658,2021_04_06_18:47:47_7747110,2021_04_06_18:47:47_weibull_mse_7747110.pt,0.23824826231941398,0.5922869979957484,0.20069915056228638,0.25172632932662964,0.17936398088932037,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_21:43:19,femto,mse,8497348,3000,6,2.0,0.199976726035066,2000,50,0,32,0.1,0.9883145579512626,2,128,0.1,69,0.0248552593578951,0.162572905421257,0.1221096515655517,0.110215425491333,0.6817901333835492,0.0627344921231269,0.2504685521125793,0.1221096515655517,0.1677083522081375,0.2458165727182444,0.3695748757162751,0.8970117714201542,0.5148597037639442,0.2435945902788286,0.2250495507760593,0.2267544013345391,0.3805419392404385,2021_04_06_21:43:19_8497348,2021_04_06_21:43:19_mse_8497348.pt,0.23726550685082126,0.39485831586019426,0.21624676883220673,0.251888632774353,0.1740172803401947,0,1,1,0,0,0,0,0,0,0,0
2021_04_06_17:43:27,femto,weibull_rmse,849417,3000,6,2.0,0.199976726035066,2000,50,0,512,0.001,0.2673087289152844,2,64,0.2,110,0.0283171818074252,0.1688641011714935,0.1259526312351226,0.1106241568922996,0.6566856244093995,0.0653401166200637,0.2556171417236328,0.1259526312351226,0.1697186082601547,0.2144922675625012,0.317463556750466,0.8775802768630876,0.4299643664092633,0.1766946918489274,0.0921483789475147,0.2192800851460536,0.3674029146188379,2021_04_06_17:43:27_849417,2021_04_06_17:43:27_weibull_rmse_849417.pt,0.2367501268779899,0.40142586494854604,0.2146977186203003,0.2519737184047699,0.17532098293304443,1,1,0,0,0,0,1,0,0,0,0
2021_04_07_09:23:16,femto,weibull_mse,2341354,3000,5,2.0,0.199976726035066,2000,50,0,128,0.01,2.3292361310229244,6,256,0.0,7,0.0209688488958459,0.1620336920022964,0.1400870084762573,0.108293779194355,0.6838974862742857,0.0511763133108615,0.2262218445539474,0.1400870084762573,0.1535296142101287,0.3847671076895778,0.6086403922433383,0.7300111935023786,0.7020154524618283,0.7937145422712143,0.7339310576344894,0.7736911903312079,0.1690845558309314,2021_04_07_09:23:16_2341354,2021_04_07_09:23:16_weibull_mse_2341354.pt,0.23642151932677746,0.6974135829990895,0.18171758949756622,0.2520279586315155,0.16659754514694214,1,0,0,0,0,1,0,0,0,0,0
2021_04_06_19:43:40,femto,weibull_only_rmse,9719569,3000,3,2.0,0.199976726035066,2000,50,0,512,0.01,1.854007466394986,5,32,0.4,171,0.0433228674034277,0.2051659375429153,0.1632141321897506,0.1281846165657043,0.4932101908061191,0.0499178171157836,0.2234229892492294,0.1632141321897506,0.1451421082019806,0.3998964717770723,0.5244618837373589,0.6145632726687583,0.5674130061709937,0.0185815746742203,0.2288756576965921,0.5588044736420408,0.4506971365800915,2021_04_06_19:43:40_9719569,2021_04_06_19:43:40_weibull_only_rmse_9719569.pt,0.2359272626470954,0.6119083167280103,0.2086179405450821,0.2521095275878906,0.17833441495895386,1,1,0,0,0,0,0,0,0,1,0
2021_04_07_10:28:47,femto,weibull_only_mse,3950011,3000,4,2.0,0.199976726035066,2000,50,0,128,0.001,2.0344351199246766,5,16,0.0,253,0.0341287205052195,0.181134894490242,0.1530842334032058,0.1170386746525764,0.6049777962738926,0.0583232156932354,0.2415020316839218,0.1530842334032058,0.1595575809478759,0.2988481759538937,0.6519901871461475,0.5952767187583028,0.7840716609739199,0.8462770117108993,0.3716873639581146,0.7802351829020338,0.2098387334181219,2021_04_07_10:28:47_3950011,2021_04_07_10:28:47_weibull_only_mse_3950011.pt,0.2358780586093573,0.6612912243166971,0.19469134509563446,0.2521176338195801,0.16970020532608032,1,0,0,0,0,0,0,0,1,0,0
2021_04_07_07:41:19,femto,weibull_mse,6797549,3000,2,2.0,0.199976726035066,2000,50,0,512,0.1,2.1404246160914195,6,64,0.2,10,0.0450817859835094,0.2284594625234604,0.1865829974412918,0.1452878266572952,0.371600686485647,0.0576810538768768,0.2401688247919082,0.1865829974412918,0.1607972979545593,0.3065681789848328,0.4596721816984769,0.4641678841648232,0.4539046566011047,0.1920111677819466,0.5021005327453572,0.4273078573934755,0.254659209928429,2021_04_07_07:41:19_6797549,2021_04_07_07:41:19_weibull_mse_6797549.pt,0.23509038555001505,0.771346299537317,0.20140863955020905,0.25224754214286804,0.18255093693733215,1,1,0,0,0,1,0,0,0,0,0
2021_04_06_20:48:09,femto,weibull_only_rmsle,6443752,3000,5,2.0,0.199976726035066,2000,50,0,32,0.001,1.6722942429256735,7,128,0.2,62,0.0268310932936429,0.172696441411972,0.1374430954456329,0.1082904711365699,0.6409259101088618,0.0517693646252155,0.227528840303421,0.1374430954456329,0.1476252675056457,0.377637516313574,0.4756660241812069,0.7446186709994589,0.5015802649306039,0.492605185588038,0.4613301373715396,0.535969988731136,0.2796948463918492,2021_04_06_20:48:09_6443752,2021_04_06_20:48:09_weibull_only_rmsle_6443752.pt,0.23486063438677274,0.6486902053733978,0.20033371448516846,0.2522854208946228,0.17659775912761688,1,1,0,0,0,0,0,0,0,0,1
2021_04_06_16:52:19,femto,rmse,3550810,3000,0,2.0,0.199976726035066,2000,50,0,32,0.01,0.7182046403886878,6,256,0.25,3,0.0133096566635438,0.1053887158632278,0.0758576244115829,0.0698405280709266,0.8662772692206305,0.0394230671226978,0.1985524594783783,0.0758576244115829,0.1331781446933746,0.5260626110042104,0.6655164532540471,0.9693271422714056,0.7637169429485395,0.715581613524269,0.7080997772043136,0.7288332722102248,0.4098028274298979,2021_04_06_16:52:19_3550810,2021_04_06_16:52:19_rmse_3550810.pt,0.23464495903717442,0.5335606862418181,0.2030065357685089,0.2523209750652313,0.1716909408569336,0,1,0,1,0,0,0,0,0,0,0
2021_04_07_08:59:48,femto,weibull_only_rmsle,3770214,3000,2,2.0,0.199976726035066,2000,50,0,32,0.001,0.7813876970334757,7,16,0.1,201,0.0360111866894206,0.2044723033905029,0.1601047664880752,0.1274673193693161,0.4966311360923373,0.0496265776455402,0.2227702587842941,0.1601047664880752,0.1470457464456558,0.4033977006487651,0.5249913332996431,0.5972165246853598,0.5472754119478481,0.3676079859410133,0.5352430378732975,0.5940328158936599,0.2940546826574068,2021_04_07_08:59:48_3770214,2021_04_07_08:59:48_weibull_only_rmsle_3770214.pt,0.2335814207560013,0.7248171218965007,0.20395807921886444,0.25249621272087097,0.17866432666778564,1,1,0,0,0,0,0,0,0,0,1
2021_04_07_09:54:13,femto,weibull_rmsle,9433979,3000,2,2.0,0.199976726035066,2000,50,0,32,0.0001,1.7121418438969334,7,256,0.1,106,0.0133738395207646,0.1290639340877533,0.1018300727009773,0.0850299224257469,0.7994479778375484,0.0434489734470844,0.208444207906723,0.1018300727009773,0.1400848180055618,0.4776637711686327,0.6893471820042405,0.8952301167691902,0.7145588280617725,0.7426218373932094,0.6163195140078888,0.8236777358486239,0.341485972901575,2021_04_07_09:54:13_9433979,2021_04_07_09:54:13_weibull_rmsle_9433979.pt,0.2333371412470593,0.7290069490117626,0.18739093840122223,0.25253644585609436,0.1717616319656372,1,1,0,0,0,0,0,1,0,0,0
2021_04_06_18:34:37,femto,rmse,9950517,3000,3,2.0,0.199976726035066,2000,50,0,128,0.1,2.1691658087118952,3,32,0.1,25,0.0088291134346615,0.0937829613685607,0.0686941966414451,0.0637036189436912,0.894107583640191,0.0533263087272644,0.2309249192476272,0.0686941966414451,0.1523700654506683,0.3589201757787275,0.6179268492438486,0.9665593485764408,0.8841509781478241,0.8177730323523992,0.3118583046486686,0.4439013596755486,0.465696087204086,2021_04_06_18:34:37_9950517,2021_04_06_18:34:37_rmse_9950517.pt,0.232989566478065,0.5122030771118105,0.20941145718097687,0.2525936961174011,0.1740114539861679,0,1,0,1,0,0,0,0,0,0,0
